SubjectArea,Subject,Band,Unit,AreaofStudy,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,Language,,1,4
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The different evidence the author uses to support arguments,"identify and analyse, and apply:",2,4
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,Techniques and strategies,,1,5
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The language used by the author to position or persuade an audience to share a point of view,"identify and analyse, and apply:",2,5
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,The role of visuals in supporting and augmenting argument,,1,6
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The way in which arguments and language complement one another and interact to position the intended audience,"identify and analyse, and apply:",2,6
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,The ways authors employ arguments to position intended audiences,,1,7
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The effect of the author’s identity and context on the intended audience,"identify and analyse, and apply:",2,7
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"The features of print and digital, and audio and/or audio visual, texts used by authors to position intended audiences",,1,8
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,The role of visuals to support and enhance argument,"identify and analyse, and apply:",2,8
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,The context in which a text appears and how the identity of the author can affect an audience’s reaction to a text intended to persuade,,1,9
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"The features of print, and audio and/or audio visual texts","identify and analyse, and apply:",2,9
English,English,Year 12,Unit 4,Area of Study 2 - Analysing argument,VCEE12AS24OKKEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Knowledge,"The conventions of discussion and debate such as active listening, monitoring and evaluating arguments, and questioning",,1,10
